Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2020-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
IDA blend,IDB,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,40659726470.9431,40630278713.9474,33155163153.6749,31880517881.9739,32284540393.6107,29447805488.343,31283462351.5686,33922794165.0552,31889638267.3959,33907325384.8581,34357762283.5047,33802114056.9581,29030415749.6961,32949476077.386,37502000296.9146,41361826445.3162,44646900225.8903,44640083911.9133,45567993047.9219,45608913137.526,46441984100.6586,62281180940.5679,66086237705.4657,71285226695.9316,83233631931.3677,105175356352.042,121318895467.415,146837620707.626,140816973617.232,161930837453.843,185865629909.232,199678993868.011,211347893592.055,227043742743.407,225101478932.507,210447368757.662,208619765612.023,218801929142.576,,
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,19537587498.8488,19903367805.3424,20271300483.3768,19391614321.18,17712060365.8626,20334544102.0926,22125746417.3924,22871971966.6408,22929992151.544,24992669661.8586,28251352199.159,30578040032.3962,34642086869.9597,37907953720.7019,34718566660.8888,17259278072.1929,27458011972.5023,25873156745.548,25663357350.058,31931164039.8671,35651016153.0902,36819570160.3482,37524883325.8489,47298659298.4605,59285800240.6739,73889985655.6822,82502594457.3776,105178671736.143,120660549348.229,122755685289.028,121883103723.842,118805781402.308,116151993490.319,125605406684.182,133570539277.078,133480134086.128,,
IDA only,IDX,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67187623858.3235,65381944185.9114,68484112203.8292,72079939667.9097,66128577268.9773,62443021999.4933,55695268286.8379,64109901966.2148,65612631712.8191,69414656243.0195,69610286486.3902,66736628565.1879,70099210857.541,66765553273.2506,68794625941.7613,76022869129.6219,80477467902.3924,92856320197.8568,104799537243.973,122741410142.539,152989428882.117,159100586998.574,174762550840.022,191820536847.834,210049962500.634,222633033495.104,232844865704.684,231740323780.586,236846854736.573,258217469511.475,240321820565.608,,
Isle of Man,IMN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43783088.2352941,38493534.8185076,40761742.8924598,41531805.8003525,42998420.221169,41766453.0248554,34388678.6243212,33465240.6417112,40402376.4515258,27953667.953668,,,
India,IND,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,15298096331.0212,15844961402.3457,16177923530.6432,19039379881.7027,23262954030.3429,23197892400.7476,18357856479.1243,21441522443.2027,22101360152.0907,24173122434.1733,24923928060.2093,25660577256.7808,27168678557.165,35199833920.0471,38018588193.949,34730864275.353,34351671820.6672,42457056541.9936,45528830485.1917,47857257182.8996,61594472500.7475,61365822478.0086,61359563464.0861,68368791476.2066,63958902685.6631,66580437366.9865,68393366637.7789,75015584849.83,82992211449.7807,79688512801.3293,86331925636.2927,73828482315.4666,76864531185.5153,75079800665.0874,86363506441.5546,88113635729.2706,99862765103.885,101244489721.004,102720522680.697,105478046711.373,101215262787.974,104954796939.212,100601880717.513,118991207540.395,126332614150.78,144552934947.689,158052441543,203804643612.754,201305866150.943,224689117965.083,285298796155.585,313418286562.399,307872488771.18,318398573401.827,342408945451.364,340244981475.06,372190852855.141,414265878403.349,396987486510.142,,
Not classified,INX,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3856295454.54545,3552577494.95968,3234764087.8701,3132171470.22541,2540307692.30769,2501116731.15902,2175357136.46532,2218107095.80275,2427843227.99097,3049186367.0226,2183601293.37147,2131038890.9798,2807009581.16616,2324944485.13256,1309316198.94415,2110108140.98052,2879166850.60496,2206617652.87852,2595861734.30794,3209968072.33447,2606009699.85682,2826111973.98105,3926545781.14265,3509710969.61429,,
"Iran, Islamic Rep.",IRN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1087601066.66667,1102424027.72277,1118359368.9769,1096975489.10891,1117182324.75248,1152429854.78548,1184288798.67987,1247838567.65677,1367084587.45875,1412494634.9835,1425914190.09901,1745683082.50825,2050593704.29043,2672632054.81838,3203595420.33272,3454655055.30616,4414780164.45736,4566293755.93307,5820156811.63533,7748317851.72047,10436905128.8858,13762524874.105,16088917589.8735,17289497354.0606,19972834174.4467,23010388523.1327,31840981456.5643,21847360598.3024,18932469660.617,18769500625.2212,15590250754.5663,,,6628298245.82583,7580396564.88432,12158692053.6395,12457565398.1745,11178545179.7805,12742561181.1603,11288058132.7661,9938235611.16734,10544692471.7993,10065759752.0357,11440764620.236,13093191509.0607,14722519030.9831,18955719064.4159,25140981202.1823,24862800799.7493,28671479029.1431,31656554489.8056,31784822442.2186,45622828167.3736,45590079272.1028,42501425268.2674,40457794841.8627,40378317244.8947,43130046615.5619,,,
Iraq,IRQ,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,470176421.170541,451974236.908429,544945393.447214,610466760.96181,781315710.423551,695278969.957082,942770064.341348,1055198103.62343,1452759905.18117,1687775143.92144,1864205892.3129,2071791398.57772,2512360311.54758,3235692516.08534,4387269681.74204,4546799614.0238,6246059826.31071,6948536506.91541,6991637182.37375,8101318752.01029,9116436153.10389,10762624638.1473,14838533290.4471,,,,,,,,,,,,,,2541449418.95267,3440324728.26087,3795094944.74201,4379368757.6082,5064204402.157,5839788119.65812,7150625982.90598,8477193846.15385,8990952408.43355,11188034305.3173,11493077186.964,8531113607.39902,6645401089.28974,6450610645.87858,4484560209.55779,,
Iceland,ISL,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628809589.827415,696102825.180423,683239177.828806,631889722.193955,616088591.587751,702018632.645914,721445187.65725,734102638.915997,810094676.707679,819804283.271587,909594228.397471,879124162.145998,755734843.705515,864676418.468626,996956587.601368,966755663.884342,936144253.32136,919330699.85172,910705192.072474,951289109.696193,,,,
Israel,ISR,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759143791.71786,1777761318.41965,1744118281.44025,1964905213.02071,1720144358.28683,1699968925.51443,1943338873.43367,1849819747.56216,1823145670.93388,1855718741.6332,2291692648.7956,2376643363.70573,2645856527.34841,3308665802.67559,3770749230.73011,3611553674.46961,4097137650.8153,3273525961.25338,3696775681.93201,3631674476.12792,3583875511.34171,3803142235.95476,4100659040.44043,4234734284.36885,,
Italy,ITA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37590860051.713,40367421414.0783,41161459073.0558,31933492432.632,32884179034.5821,34978010222.275,39039277199.1467,35541496134.6066,35165941786.5507,34082995951.417,29323383084.5771,29054317673.3781,30133446263.881,37117720090.2935,42322324310.9014,37774530531.0285,37903399824.3633,41913495756.9121,44969532737.6593,39502361767.1575,37889797057.2554,43167961649.2688,41131136041.5758,45922430255.9372,43136492139.8851,37915665960.6309,36173594353.7315,38438132891.8955,40435612715.3343,,
Jamaica,JAM,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413341298.287535,460979273.054971,562149929.278642,589691275.167785,639341030.695579,628431105.047749,591250000,559958217.270195,561762152.777778,537474248.042851,490074227.515968,505738506.684056,581088000,613641881.638847,592337775.202781,670223563.297216,660364748.527413,696590787.890743,815731108.873198,854582207.5092,851641319.190939,830129490.825667,895085740.079918,928918022.30305,982100504.436777,1036893339.48934,,
Jordan,JOR,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,84850182.0218426,66087930.5516662,99411929.4315318,54326519.1823019,87370484.458135,68888266.591991,84010081.2097452,97171660.5992719,76080340.839927,177584601.055573,94434021.2632896,127710843.373494,160036440.935317,251963350.78534,205128205.128205,279288351.795905,241525423.728814,263546099.29078,302671440.374552,254096228.868661,245565129.244805,326571428.571429,397932053.175775,367619556.505477,230943264.879916,286273918.93928,314730503.745043,510473668.726096,403968826.670515,387891799.055389,348316210.045662,314203102.961918,293935119.887165,286699576.868829,229633286.318759,239548660.084626,246346967.559944,295105782.792666,353356840.620592,400423131.170663,487842031.029619,546558533.145275,608547249.647391,745793997.463717,908591549.295775,1109760563.38028,1183830985.91549,1196112676.05634,1412267605.6338,1672845070.42254,1938887323.94366,2056563380.28169,2256084507.04225,2377352112.67606,,
Japan,JPN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95287248135.6609,92092673156.1691,81929341206.1692,68751451555.4476,65831559150.0115,73017589819.045,75072263386.7054,59501073407.2307,57286981210.3232,58451612346.7333,59819951383.1764,53515662567.5251,49575534848.4471,47902610113.4998,53321658870.2538,56635613299.5476,62829891247.8515,66218485680.9862,70828020349.8558,56928761976.2181,51233292919.4199,48894606458.729,59665658303.121,57797299055.4082,,,
Kazakhstan,KAZ,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813684482.72879,3848080177.59736,3176479290.8626,2512026963.20731,2556249319.01618,2528418889.80945,1896059767.57863,1667907800.43414,1483623827.39212,1932785318.92013,1969919597.70145,2424208996.37508,3073673686.91881,3638505418.42264,4451839726.41634,5934809251.74331,7093493556.06687,7087890779.92931,6677716399.17207,9610086699.84068,8919665353.3406,10656944886.3203,9586303383.47145,8685704531.17622,6254406125.7891,7534592225.17722,7883531695.7243,,
Kenya,KEN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,279691873.884394,270185891.694905,326185869.24709,356271857.187001,367863838.540309,323511870.318973,404179837.982895,414847833.706586,429071828.004841,450603819.373657,483755806.08455,500835799.819938,678774328.585297,797620365.048059,930620293.415836,983441354.898671,1157957822.044,1663227067.22718,1700601384.98638,1881928852.4614,2019086445.19011,1910583386.09635,1863009936.17364,1785912198.9382,1827086748.08795,1755002145.20705,2083245295.94778,2165803764.82376,2133981326.52659,2150612307.06065,2170018430.61582,1982451772.0364,2034327878.62233,1541940611.67595,2009726568.49347,2383672501.15692,3311710254.24189,3632274168.33811,3910367802.11607,3706840409.40645,3649204796.81787,3616506986.10416,3399213451.32833,3846027220.47,4012413197.29506,4541368370.4789,5299317067.21701,6579126409.73534,7967410332.87893,8648373668.42486,9930508928.07561,11035684849.14,13192992893.6136,14569411852.1322,16868066956.9233,19325482013.8829,21498559148.1749,27430205060.5884,30059948297.4098,,
Kyrgyz Republic,KGZ,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873750000,906416666.666667,863268750,793181818.181818,644909090.909091,675730452.674897,846487288.632015,728140918.911133,593456863.840361,435692962.113544,468265111.951246,526790450.928382,552418239.107602,645213748.352614,661347256.404847,700759293.666701,812847888.94451,1022137778.93307,1207146489.64035,879890266.897569,836531830.137737,1026679582.78342,1100032975.56617,1073691990.39599,1099203975.0923,939002917.993674,874424472.316743,963989852.860672,942719598.839633,,
Cambodia,KHM,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147636258.98103,1271713973.44124,1642300282.96883,1559184907.80897,1530501272.20582,1387963983.06709,1438687692.34815,1312480807.9398,1367320939.62793,1333577089.14986,1489279832.77205,1568776255.03573,1932598100.2077,2186653404.42332,2565554295.14275,3390361364.88912,3483654820.47556,3808509454.10694,4433544820.91906,4710993654.84751,4811293388.04395,4822261473.63468,4797742832.45037,4987941011.73697,5181655455.23457,5402523992.03649,,
Kiribati,KIR,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,8355270.68787913,7482673.82070199,5534046.91414256,7840726.26982303,7790850.99908713,7559459.45945946,11399736.7266345,6618478.94406034,4741310.16042781,5619661.11188909,9034299.55465271,7115293.3733987,4432128.63945047,12746066.3654775,14551850.7638073,13802121.5830273,16092557.3914315,16055819.125278,17346114.7194616,16147988.7190144,15932340.7463249,17371612.9032258,13423759.2764378,12871780.2834385,15634141.0409649,21157273.4937415,24979188.1158994,22955555.5555556,24298192.7710843,30733829.8050372,34828048.9850696,35237872.4068008,37569253.3480095,45560598.2465188,46297370.0559122,42664607.0670014,42669911.6639625,36921343.2499437,46938001.7841213,57139791.5389332,,,
St. Kitts and Nevis,KNA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,4655180.37037037,4270186.2962963,4733587.77777778,5767010.74074074,4670330.37037037,7016908.51851852,5483882.22222222,6558564.81481481,5470577.77777778,7639282.59259259,8733660,9402630.74074074,8185202.22222222,7602333.33333333,8351925.92592593,9645444.44444444,10164074.0740741,9544185.18518518,9083555.55555555,9291925.92592593,11428428.4284284,8679568.45734624,7121714.30689949,6517109.70229489,7961294.6279613,8590368.1459237,8364698.0313647,9033555.55555555,9091296.29629629,7659074.07407407,7962037.03703704,9515333.33333333,8690333.33333333,9877777.77777778,11159259.2592593,10462962.962963,9955555.55555555,9825925.92592593,9511111.11111111,8792592.59259259,11055555.5555556,11666666.6666667,,
"Korea, Rep.",KOR,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1433984741.33779,927228843.059446,1021388543.80209,1707468105.64656,1599983913.64997,1164001501.5015,1342301171.96138,1457045689.78264,1712235676.848,2092483342.58745,2372166409.06749,2670891545.44145,2859324492.8606,3389736894.95883,4687368655.27728,5289669421.4876,6830578512.39669,8294214876.03306,10247314049.5868,12285123966.9421,9189865498.90522,10788658355.7259,10786370848.6075,10888688366.0973,11368148093.0048,11716742143.8588,11979465653.1851,13549728290.6014,18105048737.4739,20733029517.7673,21236012207.528,22200995431.922,23106769999.3595,22792679432.3944,25785923206.1734,29684027642.7192,29876064391.8205,25198204543.3044,16004466834.1135,20936222472.704,22148793944.9671,19675520337.1056,20432422927.2075,21391394835.5586,24356773652.7783,25509885738.6077,27268913965.9433,27460316964.9569,22669728968.8359,21170620159.2883,24477428094.1923,27478315509.0612,27319926979.0216,27800264309.4794,29972910672.4581,28830821525.738,27271707277.643,30020047334.4264,32118267332.6927,,
Kuwait,KWT,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113941018.766756,124248496.993988,120013188.262446,115813648.293963,128777923.784494,133963494.132986,155852624.714705,197104310.628496,217785234.899329,240583644.384119,243493150.684931,240179186.767746,244546094.299789,235863095.238095,277970813.064628,521284019.539428,676086956.521739,626295105.394784,618476727.785614,732958538.299367,616151545.363908,567361800.728236,633696010.55061,617880794.701987,,
Latin America & Caribbean (excluding high income),LAC,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,16589309951.7518,15843548978.8111,16175028665.2513,16548145814.006,17624494909.7664,19625747630.8621,22080275775.6717,24441622916.3994,32901872546.3971,41525511364.855,42259708220.7501,48150276751.679,58303025471.9029,57451306201.3132,64490638450.4094,68496723599.6756,76732952217.638,70009630480.1196,67900843839.6569,69417546334.1086,69718850589.2395,72033324104.1496,71333747934.7459,82009292250.6411,85131964301.5214,90371403599.1762,105661310792.097,95499384650.5206,100330418761.024,123775407320.957,110974956300.252,117341684828.023,123864974167.728,123031296806.363,101944395145.09,104322949298.5,99777861387.4247,96624359956.8806,105784679592.575,114529490086.849,126851270205.278,141505843053.525,172875553900.053,206952277583.037,194181928227.828,237608359811.933,273099209427.815,262097354983.2,277195391035.28,283816085948.326,239954013628.102,257164700770.607,273850372130.563,260728852982.185,,
